#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB1_8C-sc-2280241","SAMEA3357311","PRJNA646837","GCA_904866535.1","Complete",5.51244,57.2345,"chromosome 1:NZ_LR890751.1/LR890751.1; plasmid 2:NZ_LR890752.1/LR890752.1; plasmid 3:NZ_LR890753.1/LR890753.1",,3,5121,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/535/GCA_904866535.1_KSB1_8C","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/866/535/GCF_904866535.1_KSB1_8C"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BM337-1","SAMN16560583","PRJNA672205","GCA_015288205.1","Complete",5.32942,57.5272,"chromosome:NZ_CP063919.1/CP063919.1; plasmid pBM337-1:NZ_CP063920.1/CP063920.1",,2,4884,"2020-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/288/205/GCA_015288205.1_ASM1528820v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/288/205/GCF_015288205.1_ASM1528820v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_631","SAMN11056346","PRJNA231221","GCA_008693425.1","Complete",5.46853,57.2464,"chromosome 1:NZ_CP044033.1/CP044033.1; plasmid unnamed1:NZ_CP044032.1/CP044032.1; plasmid unnamed2:NZ_CP044034.1/CP044034.1",,3,5124,"2019-09-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/693/425/GCA_008693425.1_ASM869342v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/425/GCF_008693425.1_ASM869342v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","C39","SAMN16093148","PRJNA662701","GCA_014764345.1","Complete",5.75058,56.669,"chromosome:NZ_CP061700.1/CP061700.1; plasmid pC39-125kb:NZ_CP061702.1/CP061702.1; plasmid pC39-334kb:NZ_CP061701.1/CP061701.1",,3,5376,"2020-09-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/764/345/GCA_014764345.1_ASM1476434v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/764/345/GCF_014764345.1_ASM1476434v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","18CPO060","SAMN10678732","PRJNA512469","GCA_004332075.1","Complete",5.6164,57.1521,"chromosome:NZ_CP034778.1/CP034778.1; plasmid pKPCKP060:NZ_CP034777.1/CP034777.1; plasmid phvKP060:NZ_CP034776.1/CP034776.1",,3,5209,"2019-03-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/332/075/GCA_004332075.1_ASM433207v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/332/075/GCF_004332075.1_ASM433207v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","QMP B2-170","SAMEA882196","PRJNA486877","GCA_003432265.1","Complete",5.42023,57.218,"chromosome:NZ_CP031798.1/CP031798.1; plasmid unnamed:NZ_CP031799.1/CP031799.1",,2,5162,"2018-08-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/265/GCA_003432265.1_ASM343226v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/432/265/GCF_003432265.1_ASM343226v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WP5-S18-ESBL-02","SAMD00194529","PRJDB6962","GCA_014169335.1","Complete",5.37492,57.3288,"chromosome:NZ_AP022139.1/AP022139.1; plasmid pWP5-S18-ESBL-02_1:NZ_AP022140.1/AP022140.1; plasmid pWP5-S18-ESBL-02_2:NZ_AP022141.1/AP022141.1",,3,4986,"2020-07-21T23:37:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/335/GCA_014169335.1_ASM1416933v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/169/335/GCF_014169335.1_ASM1416933v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","33Kpn12","SAMN16246721","PRJNA665232","GCA_014883955.1","Complete",5.41856,57.1919,"chromosome:NZ_CP062792.1/CP062792.1; plasmid p33Kpn12-1:NZ_CP062793.1/CP062793.1; plasmid p33Kpn12-KPC:NZ_CP062794.1/CP062794.1",,3,5106,"2020-10-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/883/955/GCA_014883955.1_ASM1488395v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/883/955/GCF_014883955.1_ASM1488395v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","wxc2020","SAMN18103692","PRJNA705844","GCA_017357925.1","Complete",5.54932,57.2111,"chromosome:NZ_CP071385.1/CP071385.1; plasmid unnamed1:NZ_CP071386.1/CP071386.1; plasmid unnamed2:NZ_CP071387.1/CP071387.1",,3,5180,"2021-03-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/357/925/GCA_017357925.1_ASM1735792v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/357/925/GCF_017357925.1_ASM1735792v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BWHC1","SAMN03657213","PRJNA278886","GCA_003031505.1","Complete",5.53541,57.2953,"chromosome:NZ_CP020498.1/CP020498.1; plasmid unnamed1:NZ_CP020499.1/CP020499.1; plasmid unnamed2:NZ_CP020500.1/CP020500.1",,3,5233,"2018-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/031/505/GCA_003031505.1_ASM303150v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/505/GCF_003031505.1_ASM303150v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF125-sc-2279943","SAMEA3357016","PRJNA486877","GCA_003432285.1","Complete",5.45682,57.2247,"chromosome:NZ_CP031795.1/CP031795.1; plasmid unnamed1:NZ_CP031796.1/CP031796.1; plasmid unnamed2:NZ_CP031797.1/CP031797.1",,3,5155,"2018-08-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/285/GCA_003432285.1_ASM343228v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/432/285/GCF_003432285.1_ASM343228v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","J1","SAMN04357099","PRJNA306571","GCA_001482345.1","Complete",5.40687,57.2556,"chromosome:NZ_CP013711.1/CP013711.1; plasmid 1:NZ_CP013712.1/CP013712.1; plasmid 2:NZ_CP013713.1/CP013713.1",,3,5036,"2015-12-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/482/345/GCA_001482345.1_ASM148234v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/482/345/GCF_001482345.1_ASM148234v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB1_7F-sc-2280268","SAMEA3357337","PRJNA486877","GCA_003432205.1","Complete",5.41986,57.2963,"chromosome:NZ_CP031814.1/CP031814.1; plasmid unnamed1:NZ_CP031815.1/CP031815.1; plasmid unnamed2:NZ_CP031816.1/CP031816.1",,3,5160,"2018-08-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/205/GCA_003432205.1_ASM343220v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/432/205/GCF_003432205.1_ASM343220v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_1316","SAMN16357458","PRJNA231221","GCA_016904315.1","Complete",5.4898,57.305,"chromosome:NZ_CP070092.1/CP070092.1; plasmid unnamed1:NZ_CP070093.1/CP070093.1; plasmid unnamed2:NZ_CP070094.1/CP070094.1",,3,5094,"2021-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/315/GCA_016904315.1_ASM1690431v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/315/GCF_016904315.1_ASM1690431v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF223-sc-2280103","SAMEA3357174","PRJNA646837","GCA_904866255.1","Complete",5.57605,57.1531,"chromosome 1:NZ_LR890595.1/LR890595.1; plasmid 2:NZ_LR890596.1/LR890596.1; plasmid 3:NZ_LR890597.1/LR890597.1",,3,5177,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/255/GCA_904866255.1_INF223","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/866/255/GCF_904866255.1_INF223"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF116-sc-2279924","SAMEA3356997","PRJNA486877","GCA_003432245.1","Complete",5.46561,57.2493,"chromosome:NZ_CP031792.1/CP031792.1; plasmid unnamed1:NZ_CP031793.1/CP031793.1; plasmid unnamed2:NZ_CP031794.1/CP031794.1",,3,5175,"2018-08-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/245/GCA_003432245.1_ASM343224v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/432/245/GCF_003432245.1_ASM343224v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RJY9645","SAMN12085403","PRJNA549416","GCA_006965405.3","Complete",5.54151,57.3027,"chromosome:NZ_CP041353.1/CP041353.2; plasmid pY9645-105:NZ_CP044030.1/CP044030.1; plasmid pY9645-166:NZ_CP044029.1/CP044029.1",,3,5134,"2019-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/965/405/GCA_006965405.3_ASM696540v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/965/405/GCF_006965405.1_ASM696540v3"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_1321","SAMN16357463","PRJNA231221","GCA_016903895.1","Complete",5.44289,57.4698,"chromosome:NZ_CP069994.1/CP069994.1; plasmid unnamed:NZ_CP069995.1/CP069995.1",,2,5058,"2021-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/895/GCA_016903895.1_ASM1690389v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/895/GCF_016903895.1_ASM1690389v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB1_5B","SAMN06112194","PRJNA646837","GCA_904863335.1","Complete",5.53783,57.1674,"chromosome 1:NZ_LR890353.1/LR890353.1; plasmid 2:NZ_LR890354.1/LR890354.1; plasmid 3:NZ_LR890355.1/LR890355.1",,3,5132,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/335/GCA_904863335.1_KSB1_5B","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/863/335/GCF_904863335.1_KSB1_5B"
"Klebsiella pneumoniae KCTC 2242","Bacteria;Proteobacteria;Gammaproteobacteria","KCTC 2242","SAMN02603582","PRJNA67293","GCA_000220485.1","Complete",5.46242,57.3252,"chromosome:NC_017540.1/CP002910.1; plasmid pKCTC2242:NC_017541.1/CP002911.1",,2,5058,"2011-07-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/485/GCA_000220485.1_ASM22048v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/485/GCF_000220485.1_ASM22048v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","DA33144","SAMN09245753","PRJNA472712","GCA_003181135.1","Complete",5.48246,57.3993,"chromosome:NZ_CP029590.1/CP029590.1; plasmid pDA33144-220:NZ_CP029591.1/CP029591.1; plasmid pDA33144-5:NZ_CP029592.1/CP029592.1",,3,5277,"2018-05-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/181/135/GCA_003181135.1_ASM318113v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/181/135/GCF_003181135.1_ASM318113v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP33","SAMD00110861","PRJDB5929","GCA_003574235.1","Complete",5.65649,56.7117,"chromosome:NZ_AP018747.1/AP018747.1; plasmid pKP3301:NZ_AP018748.1/AP018748.1; plasmid pKP3302:NZ_AP018749.1/AP018749.1",,3,5140,"2018-07-20T23:05:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/235/GCA_003574235.1_ASM357423v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/574/235/GCF_003574235.1_ASM357423v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","DA33141","SAMN09245752","PRJNA472712","GCA_003181095.1","Complete",5.47781,57.398,"chromosome:NZ_CP029587.1/CP029587.1; plasmid pDA33141-217:NZ_CP029588.1/CP029588.1; plasmid pDA33141-5:NZ_CP029589.1/CP029589.1",,3,5271,"2018-05-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/181/095/GCA_003181095.1_ASM318109v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/181/095/GCF_003181095.1_ASM318109v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","11492","SAMN08366844","PRJNA407397","GCA_003953905.1","Complete",5.44586,57.2481,"chromosome:NZ_CP026021.1/CP026021.1; plasmid p11492-CTXM:NZ_CP026022.1/CP026022.1",,2,5075,"2018-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/953/905/GCA_003953905.1_ASM395390v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/953/905/GCF_003953905.1_ASM395390v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CriePir45","SAMN13153738","PRJNA580263","GCA_009661725.2","Complete",5.25365,57.4933,"chromosome:NZ_CP063023.1/CP063023.1; plasmid unnamed:NZ_CP063024.1/CP063024.1",,2,4898,"2020-10-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/661/725/GCA_009661725.2_ASM966172v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/661/725/GCF_009661725.2_ASM966172v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF144-sc-2279979","SAMEA3357052","PRJNA646837","GCA_904865805.1","Complete",5.436,57.2043,"chromosome 1:NZ_LR890569.1/LR890569.1; plasmid 2:NZ_LR890570.1/LR890570.1",,2,5080,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/865/805/GCA_904865805.1_INF144","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/865/805/GCF_904865805.1_INF144"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","S130-1","SAMN16539459","PRJNA671643","GCA_015277995.1","Complete",5.39938,57.358,"chromosome:NZ_CP063865.1/CP063865.1; plasmid pS130-1:NZ_CP063866.1/CP063866.1",,2,5037,"2020-11-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/277/995/GCA_015277995.1_ASM1527799v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/277/995/GCF_015277995.1_ASM1527799v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","K2044","SAMN08366847","PRJNA407397","GCA_009497695.1","Complete",5.47267,57.3928,"chromosome:NZ_CP026011.1/CP026011.1; plasmid pK2044:NZ_CP026012.1/CP026012.1",,2,5039,"2019-11-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/497/695/GCA_009497695.1_ASM949769v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/497/695/GCF_009497695.1_ASM949769v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","616","SAMN08391417","PRJNA431464","GCA_003076555.1","Complete",5.35956,57.3723,"chromosome:NZ_CP026495.1/CP026495.1; plasmid pKp616_1:NZ_CP026496.1/CP026496.1; plasmid pKp616_2:NZ_CP026497.1/CP026497.1",,3,5009,"2018-05-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/076/555/GCA_003076555.1_ASM307655v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/076/555/GCF_003076555.1_ASM307655v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Klebsiella pneumoniae kpn154","SAMEA6081870","PRJEB34867","GCA_902723695.1","Complete",5.52242,57.1516,"chromosome Kpn154:NZ_LR745042.1/LR745042.1; plasmid pOXA48_Kpn154:NZ_LR745044.1/LR745044.1; plasmid pVIR_Kpn154:NZ_LR745043.1/LR745043.1",,3,5123,"2020-01-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/723/695/GCA_902723695.1_Kpn154","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/723/695/GCF_902723695.1_Kpn154"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BS329-2","SAMN16560569","PRJNA672205","GCA_015289765.1","Complete",5.34944,57.4079,"chromosome:NZ_CP063943.1/CP063943.1; plasmid pBS329-2:NZ_CP063944.1/CP063944.1",,2,5003,"2020-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/289/765/GCA_015289765.1_ASM1528976v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/289/765/GCF_015289765.1_ASM1528976v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BS326-3","SAMN16560573","PRJNA672205","GCA_015289545.1","Complete",5.34918,57.4079,"chromosome:NZ_CP063934.1/CP063934.1; plasmid pBS326-3:NZ_CP063935.1/CP063935.1",,2,5006,"2020-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/289/545/GCA_015289545.1_ASM1528954v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/289/545/GCF_015289545.1_ASM1528954v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF331-sc-2280141","SAMEA3357212","PRJNA646837","GCA_904864505.1","Complete",5.42865,57.2618,"chromosome 1:NZ_LR890424.1/LR890424.1; plasmid 2:NZ_LR890425.1/LR890425.1",,2,5023,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/864/505/GCA_904864505.1_INF331","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/864/505/GCF_904864505.1_INF331"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF007-sc-2279878","SAMEA3356951","PRJNA646837","GCA_904859915.1","Complete",5.58984,56.9979,"chromosome 1:LR890178.1; plasmid 2:LR890179.1; plasmid 3:LR890180.1",,3,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/859/915/GCA_904859915.1_INF007",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF192-sc-2280058","SAMEA3357130","PRJNA646837","GCA_904863185.1","Complete",5.75502,56.9134,"chromosome 1:LR890225.1; plasmid 2:LR890226.1; plasmid 3:LR890227.1; plasmid 4:LR890228.1; plasmid 5:LR890229.1",,5,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/185/GCA_904863185.1_INF192",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF242-sc-2280140","SAMEA3357211","PRJNA646837","GCA_904866375.1","Complete",5.47701,57.1848,"chromosome 1:NZ_LR890624.1/LR890624.1; plasmid 2:NZ_LR890625.1/LR890625.1; plasmid 3:NZ_LR890626.1/LR890626.1",,3,5050,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/375/GCA_904866375.1_INF242","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/866/375/GCF_904866375.1_INF242"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CN1","SAMN04889855","PRJNA319426","GCA_001952875.1","Complete",5.4358,57.0956,"chromosome:NZ_CP015382.1/CP015382.1; plasmid CN1_p1:NZ_CP015383.1/; plasmid pCN1_1:CP015383.1; plasmid CN1_p2:NZ_CP015384.1/; plasmid pCN1_2:CP015384.1",,3,5300,"2017-01-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/952/875/GCA_001952875.1_ASM195287v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/875/GCF_001952875.1_ASM195287v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","L5-2","SAMN08281173","PRJNA428137","GCA_004014965.1","Complete",5.37633,57.2524,"chromosome:NZ_CP025684.1/CP025684.1; plasmid pL5201:NZ_CP025683.1/CP025683.1",,2,5069,"2019-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/014/965/GCA_004014965.1_ASM401496v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/014/965/GCF_004014965.1_ASM401496v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","M186-2","SAMN16560576","PRJNA672205","GCA_015285145.1","Complete",5.42807,57.1466,"chromosome:NZ_CP063930.1/CP063930.1; plasmid pM186-2:NZ_CP063931.1/CP063931.1",,2,4998,"2020-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/285/145/GCA_015285145.1_ASM1528514v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/285/145/GCF_015285145.1_ASM1528514v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB2_8B-sc-2280349","SAMEA3357418","PRJNA646837","GCA_904864485.1","Complete",5.47113,57.3715,"chromosome 1:LR890451.1; plasmid 2:LR890452.1; plasmid 3:LR890453.1; plasmid 4:LR890454.1; plasmid 5:LR890455.1",,5,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/864/485/GCA_904864485.1_KSB2_8B",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB1_7E","SAMEA3357328","PRJNA351909","GCA_002752905.1","Complete",5.44867,57.0618,"chromosome:NZ_CP024496.1/CP024496.1; plasmid unnamed1:NZ_CP024497.1/CP024497.1; plasmid unnamed2:NZ_CP024498.1/CP024498.1",,3,5085,"2017-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/752/905/GCA_002752905.1_ASM275290v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/905/GCF_002752905.1_ASM275290v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","2e","SAMN08828864","PRJNA448361","GCA_003692695.1","Complete",5.43958,57.3828,"chromosome:NZ_CP028478.1/CP028478.1; plasmid unnamed1:NZ_CP028479.1/CP028479.1; plasmid unnamed2:NZ_CP028480.1/CP028480.1",,3,5159,"2018-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/692/695/GCA_003692695.1_ASM369269v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/692/695/GCF_003692695.1_ASM369269v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RHB38-C06","SAMN15148385","PRJNA605147","GCA_013813035.1","Complete",5.37145,57.3071,"chromosome:NZ_CP057099.1/CP057099.1; plasmid pRHB38-C06_2:NZ_CP057100.1/CP057100.1",,2,5059,"2020-07-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/813/035/GCA_013813035.1_ASM1381303v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/813/035/GCF_013813035.1_ASM1381303v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ATCC 35657","SAMN03455977","PRJNA279657","GCA_001936035.1","Complete",5.38797,57.4114,"chromosome:NZ_CP015134.1/CP015134.1; plasmid p35657-1:NZ_CP015135.1/CP015135.1",,2,5044,"2017-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/936/035/GCA_001936035.1_ASM193603v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/035/GCF_001936035.1_ASM193603v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RHBSTW-00982","SAMN15148760","PRJNA605147","GCA_013783245.1","Complete",5.37715,57.3545,"chromosome:NZ_CP056216.1/CP056216.1; plasmid pRHBSTW-00982_2:NZ_CP056217.1/CP056217.1; plasmid pRHBSTW-00982_3:NZ_CP056218.1/CP056218.1",,3,5068,"2020-07-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/783/245/GCA_013783245.1_ASM1378324v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/783/245/GCF_013783245.1_ASM1378324v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0141","SAMN04014982","PRJNA292902","GCA_003071305.1","Complete",5.57479,57.2557,"chromosome:NZ_CP028953.1/CP028953.1; plasmid unnamed1:NZ_CP028954.1/CP028954.1; plasmid unnamed2:NZ_CP028955.1/CP028955.1",,3,5198,"2018-04-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/305/GCA_003071305.1_ASM307130v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/071/305/GCF_003071305.1_ASM307130v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0140","SAMN04014981","PRJNA292902","GCA_003204465.1","Complete",5.5862,57.2473,"chromosome:NZ_CP029722.1/CP029722.1; plasmid unnamed1:NZ_CP029723.1/CP029723.1; plasmid unnamed2:NZ_CP029724.1/CP029724.1",,3,5292,"2018-06-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/465/GCA_003204465.1_ASM320446v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/204/465/GCF_003204465.1_ASM320446v1"
